time,origin,dest,count
2020-05-08,29,11,1192
2020-05-08,29,14,249
2020-05-08,29,18,165
2020-05-08,29,41,122
2020-05-08,31,1,113
2020-05-08,31,20,364
2020-05-08,31,26,1902
2020-05-08,31,50,495
2020-05-08,32,24,333
2020-05-08,32,27,184
2020-05-08,32,36,169
2020-05-08,32,49,34
2020-05-08,34,9,476
2020-05-08,34,39,56
2020-05-08,34,24,121
2020-05-08,34,47,22
2020-05-08,35,38,68
2020-05-08,36,15,4790
2020-05-08,36,32,194
2020-05-08,26,1,2004
2020-05-08,26,9,72
2020-05-08,26,31,2489
2020-05-08,37,47,54
2020-05-08,37,49,105
2020-05-08,37,5,216
2020-05-08,40,9,57
2020-05-08,40,28,17
2020-05-08,40,42,23
2020-05-08,40,47,269
2020-05-08,40,5,140
2020-05-08,41,6,55
2020-05-08,41,11,955
2020-05-08,41,14,1652
2020-05-08,41,21,1616
2020-05-08,41,29,332
2020-05-08,42,9,25
2020-05-08,42,47,28
2020-05-08,42,50,93
2020-05-08,43,8,1569
2020-05-08,43,12,747
2020-05-08,43,44,103
2020-05-08,44,12,59
2020-05-08,44,19,30
2020-05-08,44,43,74
2020-05-08,44,50,217
2020-05-08,45,13,195
2020-05-08,45,16,156
2020-05-08,45,10,177
2020-05-08,45,28,3642
2020-05-08,45,5,191
2020-05-08,46,2,448
2020-05-08,46,3,1130
2020-05-08,46,7,37
2020-05-08,46,12,670
2020-05-08,46,16,70
2020-05-08,46,10,20
2020-05-08,46,44,26
2020-05-08,47,9,58
2020-05-08,47,24,180
2020-05-08,47,34,189
2020-05-08,47,40,352
2020-05-08,47,42,47
2020-05-08,47,49,88
2020-05-08,47,5,26
2020-05-08,49,24,245
2020-05-08,49,32,62
2020-05-08,49,37,87
2020-05-08,49,47,137
2020-05-08,50,22,262
2020-05-08,50,25,146
2020-05-08,50,31,614
2020-05-08,50,42,121
2020-05-08,50,44,205
2020-05-08,5,10,150
2020-05-08,5,28,189
2020-05-08,5,37,190
2020-05-08,5,40,88
2020-05-08,5,45,204
2020-05-09,2,3,102
2020-05-09,2,13,174
2020-05-09,2,16,390
2020-05-09,2,23,17
2020-05-09,2,30,243
2020-05-09,2,46,146
2020-05-09,3,2,111
2020-05-09,3,30,1136
2020-05-09,3,31,27
2020-05-09,3,46,362
2020-05-09,4,18,204
2020-05-09,4,30,630
2020-05-09,1,48,231
2020-05-09,1,9,507
2020-05-09,1,20,38
2020-05-09,1,31,22
2020-05-09,1,26,482
2020-05-09,33,39,119
2020-05-09,33,27,411
2020-05-09,6,13,73
2020-05-09,6,10,648
2020-05-09,6,14,116
2020-05-09,6,21,218
2020-05-09,6,41,27
2020-05-09,8,17,1192
2020-05-09,8,25,71
2020-05-09,8,43,477
2020-05-09,48,1,318
2020-05-09,48,9,32
2020-05-09,48,39,171
2020-05-09,48,20,419
2020-05-09,9,1,672
2020-05-09,9,48,27
2020-05-09,9,34,265
2020-05-09,9,40,76
2020-05-09,39,33,135
2020-05-09,39,48,366
2020-05-09,39,34,31
2020-05-09,12,43,230
2020-05-09,12,44,34
2020-05-09,12,46,324
2020-05-09,13,2,292
2020-05-09,13,6,54
2020-05-09,13,16,34
2020-05-09,13,14,157
2020-05-09,13,23,34
2020-05-09,13,45,91
2020-05-09,15,27,306
2020-05-09,15,36,2531
2020-05-09,16,2,241
2020-05-09,16,13,32
2020-05-09,16,28,39
2020-05-09,16,45,59
2020-05-09,16,46,50
2020-05-09,10,6,738
2020-05-09,10,45,104
2020-05-09,10,5,117
2020-05-09,11,51,20
2020-05-09,11,21,253
2020-05-09,11,29,414
2020-05-09,11,41,592
2020-05-09,14,6,136
2020-05-09,14,7,16
2020-05-09,14,13,264
2020-05-09,14,18,189
2020-05-09,14,23,450
2020-05-09,14,29,291
2020-05-09,14,41,1130
2020-05-09,20,1,19
2020-05-09,20,48,259
2020-05-09,20,31,47
2020-05-09,17,8,1284
2020-05-09,17,25,106
2020-05-09,18,4,227
2020-05-09,18,14,74
2020-05-09,18,23,180
2020-05-09,18,30,95
2020-05-09,18,29,79
2020-05-09,19,16,26
2020-05-09,19,28,1109
2020-05-09,21,6,148
2020-05-09,21,11,320
2020-05-09,21,41,259
2020-05-09,22,25,466
2020-05-09,22,50,74
2020-05-09,23,2,62
2020-05-09,23,13,30
2020-05-09,23,14,428
2020-05-09,23,18,347
2020-05-09,24,32,32
2020-05-09,24,34,23
2020-05-09,24,49,35
2020-05-09,25,8,151
2020-05-09,25,17,73
2020-05-09,25,22,573
2020-05-09,25,50,37
2020-05-09,27,33,429
2020-05-09,27,15,336
2020-05-09,27,24,27
2020-05-09,27,32,148
2020-05-09,28,16,22
2020-05-09,28,19,998
2020-05-09,28,45,1649
2020-05-09,28,5,59
2020-05-09,30,2,394
2020-05-09,30,3,1486
2020-05-09,30,4,949
2020-05-09,30,17,19
2020-05-09,30,18,17
2020-05-09,29,11,571
2020-05-09,29,14,188
2020-05-09,29,18,85
2020-05-09,29,41,66
2020-05-09,31,1,65
2020-05-09,31,20,99
2020-05-09,31,26,1174
2020-05-09,31,50,281
2020-05-09,32,24,92
2020-05-09,32,27,106
2020-05-09,32,36,131
2020-05-09,34,9,147
2020-05-09,34,39,35
2020-05-09,34,24,22
2020-05-09,34,47,37
2020-05-09,35,38,25
2020-05-09,36,15,2949
2020-05-09,36,32,120
2020-05-09,26,1,753
2020-05-09,26,31,851
2020-05-09,37,49,42
2020-05-09,37,5,167
2020-05-09,38,35,42
2020-05-09,40,9,20
2020-05-09,40,47,100
2020-05-09,40,5,33
2020-05-09,41,6,32
2020-05-09,41,11,537
2020-05-09,41,14,853
2020-05-09,41,21,1152
2020-05-09,41,29,146
2020-05-09,42,9,26
2020-05-09,42,50,28
2020-05-09,43,8,377
2020-05-09,43,12,443
2020-05-09,43,17,24
2020-05-09,43,25,30
2020-05-09,43,44,59
2020-05-09,44,12,45
2020-05-09,44,43,44
2020-05-09,44,50,45
2020-05-09,45,13,42
2020-05-09,45,16,24
2020-05-09,45,10,65
2020-05-09,45,28,1645
2020-05-09,45,5,125
2020-05-09,46,2,111
2020-05-09,46,3,395
2020-05-09,46,4,16
2020-05-09,46,7,46
2020-05-09,46,12,445
2020-05-09,47,24,26
2020-05-09,47,34,25
2020-05-09,47,37,131
2020-05-09,47,40,57
2020-05-09,47,49,78
2020-05-09,49,24,162
2020-05-09,49,32,16
2020-05-09,49,37,37
2020-05-09,49,47,95
2020-05-09,50,22,167
2020-05-09,50,25,44
2020-05-09,50,31,251
2020-05-09,50,42,25
2020-05-09,50,43,64
2020-05-09,50,44,50
2020-05-09,5,10,106
2020-05-09,5,28,166
2020-05-09,5,37,61
2020-05-09,5,40,51
2020-05-09,5,45,159
2020-05-10,2,3,156
2020-05-10,2,13,326
2020-05-10,2,16,271
2020-05-10,2,23,18
2020-05-10,2,30,121
2020-05-10,2,46,179
2020-05-10,3,2,118
2020-05-10,3,30,1286
2020-05-10,3,46,404
2020-05-10,4,18,200
2020-05-10,4,30,523
2020-05-10,1,48,310
2020-05-10,1,9,545
2020-05-10,1,31,165
2020-05-10,1,26,355
2020-05-10,33,39,99
2020-05-10,33,24,25
2020-05-10,33,27,307
2020-05-10,6,13,52
2020-05-10,6,10,503
2020-05-10,6,14,89
2020-05-10,6,21,200
2020-05-10,6,41,25
2020-05-10,8,17,1186
2020-05-10,8,25,47
2020-05-10,8,43,506
2020-05-10,48,1,466
2020-05-10,48,9,45
2020-05-10,48,39,504
2020-05-10,48,20,441
2020-05-10,9,1,573
2020-05-10,9,34,216
2020-05-10,9,47,85
2020-05-10,39,33,149
2020-05-10,39,48,373
2020-05-10,39,34,35
2020-05-10,12,43,385
2020-05-10,12,44,34
2020-05-10,12,46,404
2020-05-10,13,2,278
2020-05-10,13,6,39
2020-05-10,13,16,56
2020-05-10,13,14,189
2020-05-10,13,45,34
2020-05-10,15,27,341
2020-05-10,15,36,2729
2020-05-10,16,2,170
2020-05-10,16,19,22
2020-05-10,16,28,38
2020-05-10,16,46,64
2020-05-10,10,6,607
2020-05-10,10,45,135
2020-05-10,10,5,83
2020-05-10,11,21,424
2020-05-10,11,29,390
2020-05-10,11,41,573
2020-05-10,14,6,52
2020-05-10,14,13,302
2020-05-10,14,18,133
2020-05-10,14,23,390
2020-05-10,14,29,99
2020-05-10,14,41,956
2020-05-10,20,48,284
2020-05-10,20,17,18
2020-05-10,20,31,144
2020-05-10,17,8,1149
2020-05-10,17,25,93
2020-05-10,18,4,316
2020-05-10,18,11,16
2020-05-10,18,14,94
2020-05-10,18,23,141
2020-05-10,18,29,80
2020-05-10,19,28,924
2020-05-10,21,6,188
2020-05-10,21,11,494
2020-05-10,21,31,16
2020-05-10,21,41,311
2020-05-10,22,25,218
2020-05-10,22,50,79
2020-05-10,23,2,20
2020-05-10,23,13,20
2020-05-10,23,14,388
2020-05-10,23,18,70
2020-05-10,24,32,112
2020-05-10,24,49,36
2020-05-10,25,8,33
2020-05-10,25,17,66
2020-05-10,25,22,387
2020-05-10,25,43,34
2020-05-10,25,50,103
2020-05-10,27,33,477
2020-05-10,27,15,315
2020-05-10,27,32,128
2020-05-10,28,16,21
2020-05-10,28,19,978
2020-05-10,28,45,1535
2020-05-10,28,5,90
2020-05-10,30,2,198
2020-05-10,30,3,1485
2020-05-10,30,4,516
2020-05-10,29,11,402
2020-05-10,29,14,47
2020-05-10,29,18,60
2020-05-10,29,41,18
2020-05-10,31,1,23
2020-05-10,31,20,69
2020-05-10,31,26,767
2020-05-10,31,50,180
2020-05-10,32,24,82
2020-05-10,32,27,47
2020-05-10,32,36,79
2020-05-10,34,9,208
2020-05-10,34,39,34
2020-05-10,34,47,25
2020-05-10,35,38,20
2020-05-10,36,15,2820
2020-05-10,36,32,152
2020-05-10,26,1,560
2020-05-10,26,31,705
2020-05-10,37,49,21
2020-05-10,37,5,188
2020-05-10,38,35,20
2020-05-10,40,47,95
2020-05-10,40,5,54
2020-05-10,41,11,510
2020-05-10,41,14,790
2020-05-10,41,21,593
2020-05-10,41,29,42
2020-05-10,42,47,31
2020-05-10,43,8,548
2020-05-10,43,12,703
2020-05-10,43,44,19
2020-05-10,44,12,25
2020-05-10,44,43,56
2020-05-10,45,13,34
2020-05-10,45,10,67
2020-05-10,45,28,1536
2020-05-10,45,5,151
2020-05-10,46,2,223
2020-05-10,46,3,423
2020-05-10,46,12,540
2020-05-10,46,16,60
2020-05-10,47,9,79
2020-05-10,47,34,28
2020-05-10,47,37,32
2020-05-10,47,40,64
2020-05-10,47,42,35
2020-05-10,47,49,36
2020-05-10,49,24,51
2020-05-10,49,37,28
2020-05-10,49,47,55
2020-05-10,50,22,33
2020-05-10,50,25,92
2020-05-10,50,31,260
2020-05-10,5,10,103
2020-05-10,5,28,120
2020-05-10,5,37,92
2020-05-10,5,40,67
2020-05-10,5,45,125
2020-05-11,2,3,348
2020-05-11,2,13,296
2020-05-11,2,16,602
2020-05-11,2,30,452
2020-05-11,2,46,385
2020-05-11,3,2,197
2020-05-11,3,30,2275
2020-05-11,3,46,1045
2020-05-11,4,18,535
2020-05-11,4,30,1285
2020-05-11,1,48,709
2020-05-11,1,9,871
2020-05-11,1,20,230
2020-05-11,1,31,51
2020-05-11,1,26,692
2020-05-11,33,39,203
2020-05-11,33,15,17
2020-05-11,33,24,59
2020-05-11,33,27,686
2020-05-11,6,13,115
2020-05-11,6,10,1134
2020-05-11,6,14,131
2020-05-11,6,21,344
2020-05-11,6,41,33
2020-05-11,8,17,2335
2020-05-11,8,25,157
2020-05-11,8,43,874
2020-05-11,48,1,1220
2020-05-11,48,9,141
2020-05-11,48,39,541
2020-05-11,48,20,1394
2020-05-11,9,1,1853
2020-05-11,9,48,73
2020-05-11,9,34,559
2020-05-11,9,26,41
2020-05-11,9,40,127
2020-05-11,9,42,36
2020-05-11,9,47,50
2020-05-11,39,33,190
2020-05-11,39,48,2281
2020-05-11,39,9,26
2020-05-11,39,34,177
2020-05-11,12,43,757
2020-05-11,12,44,75
2020-05-11,12,46,735
2020-05-11,13,2,520
2020-05-11,13,6,43
2020-05-11,13,16,111
2020-05-11,13,14,299
2020-05-11,13,45,311
2020-05-11,15,27,721
2020-05-11,15,36,3926
2020-05-11,16,2,488
2020-05-11,16,19,40
2020-05-11,16,28,77
2020-05-11,16,45,79
2020-05-11,16,46,124
2020-05-11,10,6,857
2020-05-11,10,45,148
2020-05-11,10,5,106
2020-05-11,11,51,41
2020-05-11,11,21,526
2020-05-11,11,29,1076
2020-05-11,11,41,604
2020-05-11,14,6,96
2020-05-11,14,13,332
2020-05-11,14,18,189
2020-05-11,14,21,17
2020-05-11,14,23,653
2020-05-11,14,29,287
2020-05-11,14,41,1722
2020-05-11,20,1,165
2020-05-11,20,48,942
2020-05-11,20,31,254
2020-05-11,17,8,2371
2020-05-11,17,25,168
2020-05-11,18,4,472
2020-05-11,18,14,115
2020-05-11,18,23,273
2020-05-11,18,30,62
2020-05-11,18,29,228
2020-05-11,19,16,24
2020-05-11,19,28,2657
2020-05-11,19,42,18
2020-05-11,21,6,229
2020-05-11,21,11,710
2020-05-11,21,41,496
2020-05-11,22,25,466
2020-05-11,22,50,348
2020-05-11,23,14,546
2020-05-11,23,18,203
2020-05-11,24,33,36
2020-05-11,24,32,271
2020-05-11,24,34,26
2020-05-11,24,47,26
2020-05-11,24,49,140
2020-05-11,25,8,166
2020-05-11,25,17,152
2020-05-11,25,22,803
2020-05-11,25,43,61
2020-05-11,25,50,111
2020-05-11,27,33,940
2020-05-11,27,15,685
2020-05-11,27,24,31
2020-05-11,27,32,313
2020-05-11,28,16,67
2020-05-11,28,19,2126
2020-05-11,28,45,3015
2020-05-11,28,5,92
2020-05-11,52,28,16
2020-05-11,52,41,19
2020-05-11,30,2,467
2020-05-11,30,3,3102
2020-05-11,30,4,1930
2020-05-11,30,18,44
2020-05-11,30,46,27
2020-05-11,29,11,1163
2020-05-11,29,14,167
2020-05-11,29,18,139
2020-05-11,29,41,129
2020-05-11,31,1,216
2020-05-11,31,20,381
2020-05-11,31,26,1652
2020-05-11,31,50,342
2020-05-11,32,24,346
2020-05-11,32,27,199
2020-05-11,32,36,249
2020-05-11,32,49,43
2020-05-11,34,9,433
2020-05-11,34,39,56
2020-05-11,34,24,35
2020-05-11,34,47,41
2020-05-11,35,38,78
2020-05-11,36,15,4955
2020-05-11,36,32,150
2020-05-11,26,1,2099
2020-05-11,26,9,69
2020-05-11,26,31,2343
2020-05-11,37,47,28
2020-05-11,37,49,35
2020-05-11,37,5,317
2020-05-11,38,35,16
2020-05-11,40,9,40
2020-05-11,40,28,32
2020-05-11,40,42,21
2020-05-11,40,47,222
2020-05-11,40,5,68
2020-05-11,41,6,70
2020-05-11,41,11,827
2020-05-11,41,14,1497
2020-05-11,41,21,1375
2020-05-11,41,29,316
2020-05-11,42,9,33
2020-05-11,42,47,31
2020-05-11,42,50,39
2020-05-11,43,8,1517
2020-05-11,43,12,841
2020-05-11,43,44,85
2020-05-11,44,12,56
2020-05-11,44,19,31
2020-05-11,44,43,70
2020-05-11,44,50,251
2020-05-11,45,13,186
2020-05-11,45,16,209
2020-05-11,45,10,149
2020-05-11,45,28,3408
2020-05-11,45,5,214
2020-05-11,46,2,327
2020-05-11,46,3,1242
2020-05-11,46,7,49
2020-05-11,46,12,611
2020-05-11,46,16,35
2020-05-11,47,9,78
2020-05-11,47,24,26
2020-05-11,47,34,231
2020-05-11,47,40,264
2020-05-11,47,42,38
2020-05-11,47,49,63
2020-05-11,49,24,120
2020-05-11,49,32,44
2020-05-11,49,37,24
2020-05-11,49,47,212
2020-05-11,50,22,294
2020-05-11,50,25,155
2020-05-11,50,31,572
2020-05-11,50,42,106
2020-05-11,50,44,195
2020-05-11,5,10,135
2020-05-11,5,28,225
2020-05-11,5,37,196
2020-05-11,5,40,109
2020-05-11,5,45,143
2020-05-12,2,3,335
2020-05-12,2,13,418
2020-05-12,2,16,588
2020-05-12,2,30,553
2020-05-12,2,46,344
2020-05-12,3,2,242
2020-05-12,3,30,2856
2020-05-12,3,46,1149
2020-05-12,4,18,363
2020-05-12,4,30,1335
2020-05-12,1,48,845
2020-05-12,1,9,1014
2020-05-12,1,20,188
2020-05-12,1,31,102
2020-05-12,1,26,913
2020-05-12,33,39,240
2020-05-12,33,24,44
2020-05-12,33,27,791
2020-05-12,6,13,41
2020-05-12,6,10,1184
2020-05-12,6,14,97
2020-05-12,6,21,357
2020-05-12,8,17,2311
2020-05-12,8,25,214
2020-05-12,8,43,1005
2020-05-12,48,1,1556
2020-05-12,48,9,118
2020-05-12,48,39,603
2020-05-12,48,20,1594
2020-05-12,9,1,1910
2020-05-12,9,48,64
2020-05-12,9,34,640
2020-05-12,9,26,73
2020-05-12,9,40,104
2020-05-12,9,42,62
2020-05-12,9,47,84
2020-05-12,39,33,266
2020-05-12,39,48,2549
2020-05-12,39,34,176
2020-05-12,12,17,16
2020-05-12,12,43,873
2020-05-12,12,44,114
2020-05-12,12,46,783
2020-05-12,13,2,504
2020-05-12,13,6,36
2020-05-12,13,16,74
2020-05-12,13,14,263
2020-05-12,13,45,268
2020-05-12,15,27,657
2020-05-12,15,36,4214
2020-05-12,16,2,602
2020-05-12,16,19,22
2020-05-12,16,28,85
2020-05-12,16,45,131
2020-05-12,16,46,101
2020-05-12,10,6,1132
2020-05-12,10,45,167
2020-05-12,10,5,95
2020-05-12,11,21,613
2020-05-12,11,29,970
2020-05-12,11,41,762
2020-05-12,14,4,17
2020-05-12,14,6,43
2020-05-12,14,13,357
2020-05-12,14,18,178
2020-05-12,14,23,615
2020-05-12,14,29,246
2020-05-12,14,41,1791
2020-05-12,20,1,168
2020-05-12,20,48,1124
2020-05-12,20,31,338
2020-05-12,17,8,2755
2020-05-12,17,25,210
2020-05-12,18,4,635
2020-05-12,18,14,103
2020-05-12,18,23,141
2020-05-12,18,29,210
2020-05-12,19,16,78
2020-05-12,19,28,3017
2020-05-12,21,6,210
2020-05-12,21,11,711
2020-05-12,21,41,360
2020-05-12,22,25,760
2020-05-12,22,50,326
2020-05-12,23,14,616
2020-05-12,23,18,140
2020-05-12,24,33,62
2020-05-12,24,32,354
2020-05-12,24,34,26
2020-05-12,24,47,31
2020-05-12,24,49,95
2020-05-12,25,8,210
2020-05-12,25,17,166
2020-05-12,25,22,1165
2020-05-12,25,43,27
2020-05-12,25,50,160
2020-05-12,27,33,960
2020-05-12,27,15,641
2020-05-12,27,24,26
2020-05-12,27,32,163
2020-05-12,27,36,26
2020-05-12,28,16,49
2020-05-12,28,19,2548
2020-05-12,28,45,3405
2020-05-12,28,5,120
2020-05-12,52,4,21
2020-05-12,30,2,625
2020-05-12,30,3,3458
2020-05-12,30,4,2311
2020-05-12,30,18,17
2020-05-12,30,46,35
2020-05-12,29,11,1177
2020-05-12,29,14,130
2020-05-12,29,18,116
2020-05-12,29,41,84
2020-05-12,31,1,197
2020-05-12,31,20,404
2020-05-12,31,26,2141
2020-05-12,31,50,542
2020-05-12,32,24,343
2020-05-12,32,27,238
2020-05-12,32,36,194
2020-05-12,32,49,92
2020-05-12,34,9,448
2020-05-12,34,39,101
2020-05-12,34,24,28
2020-05-12,34,47,74
2020-05-12,35,38,47
2020-05-12,36,15,5280
2020-05-12,36,32,209
2020-05-12,26,1,2270
2020-05-12,26,9,29
2020-05-12,26,31,2628
2020-05-12,37,5,283
2020-05-12,40,9,43
2020-05-12,40,28,24
2020-05-12,40,42,25
2020-05-12,40,47,279
2020-05-12,40,5,140
2020-05-12,41,6,64
2020-05-12,41,11,934
2020-05-12,41,14,1602
2020-05-12,41,21,1551
2020-05-12,41,29,207
2020-05-12,42,9,34
2020-05-12,42,47,24
2020-05-12,42,50,81
2020-05-12,43,8,1698
2020-05-12,43,12,1019
2020-05-12,43,17,22
2020-05-12,43,25,76
2020-05-12,43,44,113
2020-05-12,44,12,104
2020-05-12,44,43,75
2020-05-12,44,50,259
2020-05-12,45,13,289
2020-05-12,45,16,155
2020-05-12,45,10,185
2020-05-12,45,28,3810
2020-05-12,45,5,250
2020-05-12,46,2,446
2020-05-12,46,3,1377
2020-05-12,46,7,29
2020-05-12,46,12,802
2020-05-12,46,16,57
2020-05-12,46,44,16
2020-05-12,47,9,63
2020-05-12,47,24,43
2020-05-12,47,34,222
2020-05-12,47,40,314
2020-05-12,47,42,40
2020-05-12,47,49,94
2020-05-12,49,24,243
2020-05-12,49,32,69
2020-05-12,49,47,132
2020-05-12,50,22,297
2020-05-12,50,25,184
2020-05-12,50,31,677
2020-05-12,50,42,105
2020-05-12,50,43,37
2020-05-12,50,44,180
2020-05-12,5,10,148
2020-05-12,5,28,190
2020-05-12,5,37,220
2020-05-12,5,40,136
2020-05-12,5,45,278
2020-05-12,5,47,21
2020-05-13,2,3,383
2020-05-13,2,13,417
2020-05-13,2,16,680
2020-05-13,2,23,16
2020-05-13,2,30,560
2020-05-13,2,46,320
2020-05-13,3,2,236
2020-05-13,3,28,19
2020-05-13,3,30,2836
2020-05-13,3,31,19
2020-05-13,3,46,1218
2020-05-13,4,18,491
2020-05-13,4,30,1352
2020-05-13,1,48,865
2020-05-13,1,9,1053
2020-05-13,1,20,244
2020-05-13,1,31,86
2020-05-13,1,26,737
2020-05-13,33,39,248
2020-05-13,33,24,70
2020-05-13,33,27,791
2020-05-13,6,13,54
2020-05-13,6,10,1295
2020-05-13,6,14,89
2020-05-13,6,21,342
2020-05-13,6,41,17
2020-05-13,8,7,16
2020-05-13,8,17,2540
2020-05-13,8,25,288
2020-05-13,8,43,1105
2020-05-13,48,1,1559
2020-05-13,48,9,169
2020-05-13,48,39,642
2020-05-13,48,20,1880
2020-05-13,9,1,1880
2020-05-13,9,48,86
2020-05-13,9,34,533
2020-05-13,9,26,21
2020-05-13,9,40,98
2020-05-13,9,42,93
2020-05-13,9,47,119
2020-05-13,39,33,249
2020-05-13,39,48,2627
2020-05-13,39,9,24
2020-05-13,39,34,209
2020-05-13,12,43,809
2020-05-13,12,44,91
2020-05-13,12,46,641
2020-05-13,51,11,26
2020-05-13,13,2,551
2020-05-13,13,6,43
2020-05-13,13,16,43
2020-05-13,13,14,288
2020-05-13,13,28,32
2020-05-13,13,45,273
2020-05-13,15,27,722
2020-05-13,15,36,4481
2020-05-13,16,2,588
2020-05-13,16,19,77
2020-05-13,16,28,82
2020-05-13,16,45,99
2020-05-13,16,46,121
2020-05-13,10,6,1151
2020-05-13,10,45,123
2020-05-13,10,5,98
2020-05-13,11,21,548
2020-05-13,11,29,1128
2020-05-13,11,41,2613
2020-05-13,14,6,94
2020-05-13,14,13,447
2020-05-13,14,18,154
2020-05-13,14,23,639
2020-05-13,14,29,218
2020-05-13,14,41,2296
2020-05-13,20,1,145
2020-05-13,20,48,1001
2020-05-13,20,31,437
2020-05-13,17,8,2907
2020-05-13,17,25,202
2020-05-13,18,4,483
2020-05-13,18,14,117
2020-05-13,18,23,187
2020-05-13,18,30,47
2020-05-13,18,29,263
2020-05-13,19,16,48
2020-05-13,19,28,2768
2020-05-13,21,6,236
2020-05-13,21,11,760
2020-05-13,21,41,628
2020-05-13,22,25,660
2020-05-13,22,50,229
2020-05-13,23,13,16
2020-05-13,23,14,613
2020-05-13,23,18,307
2020-05-13,24,33,38
2020-05-13,24,32,332
2020-05-13,24,34,25
2020-05-13,24,47,25
2020-05-13,25,8,195
2020-05-13,25,17,201
2020-05-13,25,22,1143
2020-05-13,25,50,111
2020-05-13,27,33,990
2020-05-13,27,15,684
2020-05-13,27,32,152
2020-05-13,27,36,61
2020-05-13,28,16,79
2020-05-13,28,19,2259
2020-05-13,28,40,21
2020-05-13,28,45,3376
2020-05-13,28,5,75
2020-05-13,30,2,582
2020-05-13,30,3,3470
2020-05-13,30,4,2226
2020-05-13,30,17,22
2020-05-13,30,18,32
2020-05-13,30,46,38
2020-05-13,29,11,1514
2020-05-13,29,14,127
2020-05-13,29,18,149
2020-05-13,29,23,19
2020-05-13,29,41,181
2020-05-13,31,1,167
2020-05-13,31,20,395
2020-05-13,31,26,1932
2020-05-13,31,50,484
2020-05-13,32,24,388
2020-05-13,32,27,220
2020-05-13,32,36,216
2020-05-13,32,49,91
2020-05-13,34,9,425
2020-05-13,34,39,71
2020-05-13,34,47,20
2020-05-13,35,38,29
2020-05-13,36,15,5154
2020-05-13,36,27,30
2020-05-13,36,32,164
2020-05-13,26,1,1994
2020-05-13,26,9,50
2020-05-13,26,31,2571
2020-05-13,37,47,33
2020-05-13,37,5,297
2020-05-13,38,35,33
2020-05-13,40,9,45
2020-05-13,40,28,53
2020-05-13,40,42,18
2020-05-13,40,47,223
2020-05-13,40,5,77
2020-05-13,41,6,56
2020-05-13,41,11,748
2020-05-13,41,14,1548
2020-05-13,41,21,1546
2020-05-13,41,29,341
2020-05-13,42,9,31
2020-05-13,42,47,45
2020-05-13,42,50,58
2020-05-13,43,8,1852
2020-05-13,43,12,1109
2020-05-13,43,44,77
2020-05-13,44,12,90
2020-05-13,44,43,119
2020-05-13,44,46,25
2020-05-13,44,50,318
2020-05-13,45,13,241
2020-05-13,45,16,203
2020-05-13,45,10,183
2020-05-13,45,28,3681
2020-05-13,45,5,252
2020-05-13,46,2,406
2020-05-13,46,3,1405
2020-05-13,46,7,36
2020-05-13,46,12,646
2020-05-13,46,16,70
2020-05-13,47,9,153
2020-05-13,47,34,183
2020-05-13,47,40,338
2020-05-13,47,42,94
2020-05-13,47,49,56
2020-05-13,49,24,155
2020-05-13,49,32,68
2020-05-13,49,37,29
2020-05-13,49,47,203
2020-05-13,50,22,317
2020-05-13,50,25,166
2020-05-13,50,31,603
2020-05-13,50,42,125
2020-05-13,50,43,39
2020-05-13,50,44,282
2020-05-13,5,10,116
2020-05-13,5,28,215
2020-05-13,5,37,235
2020-05-13,5,40,150
2020-05-13,5,45,286
2020-05-13,5,47,55
2020-05-14,2,3,325
2020-05-14,2,13,376
2020-05-14,2,16,578
2020-05-14,2,30,369
2020-05-14,2,46,337
2020-05-14,3,2,240
2020-05-14,3,30,2596
2020-05-14,3,46,834
2020-05-14,4,18,489
2020-05-14,4,30,1234
2020-05-14,1,48,684
2020-05-14,1,9,983
2020-05-14,1,20,236
2020-05-14,1,31,31
2020-05-14,1,26,833
2020-05-14,33,39,209
2020-05-14,33,24,105
2020-05-14,33,27,777
2020-05-14,6,13,49
2020-05-14,6,10,1108
2020-05-14,6,14,84
2020-05-14,6,21,318
2020-05-14,6,41,72
2020-05-14,8,17,2531
2020-05-14,8,25,195
2020-05-14,8,43,1028
2020-05-14,48,1,1694
2020-05-14,48,9,134
2020-05-14,48,39,678
2020-05-14,48,20,1595
2020-05-14,9,1,1773
2020-05-14,9,48,77
2020-05-14,9,34,532
2020-05-14,9,26,26
2020-05-14,9,40,119
2020-05-14,9,42,103
2020-05-14,9,47,103
2020-05-14,39,33,201
2020-05-14,39,48,2654
2020-05-14,39,9,27
2020-05-14,39,34,198
2020-05-14,12,43,722
2020-05-14,12,44,74
2020-05-14,12,46,631
2020-05-14,13,2,504
2020-05-14,13,6,35
2020-05-14,13,16,80
2020-05-14,13,14,344
2020-05-14,13,45,257
2020-05-14,15,27,695
2020-05-14,15,36,4347
2020-05-14,16,2,555
2020-05-14,16,19,24
2020-05-14,16,28,39
2020-05-14,16,45,85
2020-05-14,16,46,118
2020-05-14,10,6,952
2020-05-14,10,45,168
2020-05-14,10,5,120
2020-05-14,11,21,471
2020-05-14,11,29,1076
2020-05-14,11,41,697
2020-05-14,14,6,67
2020-05-14,14,13,463
2020-05-14,14,18,178
2020-05-14,14,23,758
2020-05-14,14,29,239
2020-05-14,14,41,1839
2020-05-14,20,1,133
2020-05-14,20,48,1178
2020-05-14,20,31,461
2020-05-14,17,8,2600
2020-05-14,17,25,190
2020-05-14,18,4,507
2020-05-14,18,14,132
